ISBN,bookTitle,bookAuthor,yearOfPublication,publisher,imageUrlS,imageUrlM,imageUrlL,index
0553801600,Off the Mangrove Coast,Louis L'Amour,2000,Bantam Books,http://images.amazon.com/images/P/0553801600.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553801600.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553801600.01.LZZZZZZZ.jpg,141694
1860466400,The Heart of a Dog,Mikhail Bulgakov,1999,Harvill Press,http://images.amazon.com/images/P/1860466400.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1860466400.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1860466400.01.LZZZZZZZ.jpg,141735
1886449066,Rekindling the Spirit in Work,Howard Schechter,1995,Barrytown Limited,http://images.amazon.com/images/P/1886449066.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1886449066.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1886449066.01.LZZZZZZZ.jpg,141988
8471663945,LA Odisea,Homero,2001,Edaf,http://images.amazon.com/images/P/8471663945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8471663945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8471663945.01.LZZZZZZZ.jpg,142022
0099175622,The Hiram Key,Chris Knight,1997,Arrow,http://images.amazon.com/images/P/0099175622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099175622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099175622.01.LZZZZZZZ.jpg,142032
0440236258,Psychic Warrior,Robert Doherty,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440236258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440236258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440236258.01.LZZZZZZZ.jpg,142048
0375815333,"Good Morning, Kiki (Dragon Tales (Random House Board Books))",SARAH LUKAS,2002,Random House Books for Young Readers,http://images.amazon.com/images/P/0375815333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375815333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375815333.01.LZZZZZZZ.jpg,142124
0906495849,Food for Beginners,Susan George,1982,Writers &amp; Readers Publishing,http://images.amazon.com/images/P/0906495849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0906495849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0906495849.01.LZZZZZZZ.jpg,142585
0380776561,Spirit Trail,Johnny Quarles,1995,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380776561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380776561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380776561.01.LZZZZZZZ.jpg,142596
0915463172,A Taxpayer Survey of the Grace Commission Report,"William R., Jr. Kennedy",1985,Jameson Books,http://images.amazon.com/images/P/0915463172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915463172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915463172.01.LZZZZZZZ.jpg,142958
0312865430,The Shadow of Ararat (Tor Fantasy),Thomas Harlan,1999,St Martins Pr,http://images.amazon.com/images/P/0312865430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312865430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312865430.01.LZZZZZZZ.jpg,143086
0743427823,Endangered Species,Nancy Holder,2002,Simon Spotlight Entertainment,http://images.amazon.com/images/P/0743427823.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743427823.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743427823.01.LZZZZZZZ.jpg,143249
0671582259,Term Limits,Vince Flynn,1998,Simon &amp; Schuster Audio,http://images.amazon.com/images/P/0671582259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671582259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671582259.01.LZZZZZZZ.jpg,143441
0060534052,A Faint Cold Fear: A Novel,Karin Slaughter,2004,HarperTorch,http://images.amazon.com/images/P/0060534052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060534052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060534052.01.LZZZZZZZ.jpg,143463
0451456912,"The Cursed Towers (Witches of Eileanan, Book 3)",Kate Forsyth,2000,Roc,http://images.amazon.com/images/P/0451456912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456912.01.LZZZZZZZ.jpg,143485
0440501024,Night Angel,Kate Green,1989,Bantam Dell Pub Group,http://images.amazon.com/images/P/0440501024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440501024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440501024.01.LZZZZZZZ.jpg,143493
184232991X,The Innocence of Father Brown,G. K. Chesterton,2000,House of Stratus,http://images.amazon.com/images/P/184232991X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/184232991X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/184232991X.01.LZZZZZZZ.jpg,143914
0773753605,Home Buying Strategies for Newly Built Homes,Alan Silverstein,1990,Stoddart,http://images.amazon.com/images/P/0773753605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0773753605.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0773753605.01.LZZZZZZZ.jpg,143951
0575051760,The School of English Murder,Ruth Dudley Edwards,1992,Orion Publishing Co,http://images.amazon.com/images/P/0575051760.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575051760.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575051760.01.LZZZZZZZ.jpg,143957
0892961236,High Adventure,Donald E. Westlake,1985,Mysterious Press,http://images.amazon.com/images/P/0892961236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0892961236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0892961236.01.LZZZZZZZ.jpg,144298
0967084083,Evangelical Answers,Eric Svendsen,1999,Reformation Press,http://images.amazon.com/images/P/0967084083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0967084083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0967084083.01.LZZZZZZZ.jpg,144597
0395353513,My First Summer in the Sierra,John Muir,1998,Houghton Mifflin Co,http://images.amazon.com/images/P/0395353513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395353513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395353513.01.LZZZZZZZ.jpg,144737
0679733086,Recoil,Jim Thompson,1992,Vintage Crime/Black Lizard,http://images.amazon.com/images/P/0679733086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679733086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679733086.01.LZZZZZZZ.jpg,144768
1567184634,The Goddess Companion: Daily Meditations on the Feminine Spirit,Patricia Monaghan,2000,Llewellyn Publications,http://images.amazon.com/images/P/1567184634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567184634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567184634.01.LZZZZZZZ.jpg,145183
0312268815,The Feline Mystique: On the Mysterious Connection Between Women and Cats,Clea Simon,2002,St. Martin's Press,http://images.amazon.com/images/P/0312268815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312268815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312268815.01.LZZZZZZZ.jpg,145186
0843931043,Outback Station,Aaron Fletcher,1991,Leisure Books,http://images.amazon.com/images/P/0843931043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843931043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843931043.01.LZZZZZZZ.jpg,145188
0394623614,Mulligan Stew,Gilbert Sorrentino,1987,Grove/Atlantic,http://images.amazon.com/images/P/0394623614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394623614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394623614.01.LZZZZZZZ.jpg,145296
0345317378,The Eiger Sanction,Trevanian,1990,Ballantine Books,http://images.amazon.com/images/P/0345317378.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345317378.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345317378.01.LZZZZZZZ.jpg,145324
0671870386,BLORKS EVIL TWIN (SPACE BRAT 2) (SPACE BRAT),Bruce Coville,1993,Simon &amp; Schuster Children's Publishing,http://images.amazon.com/images/P/0671870386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671870386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671870386.01.LZZZZZZZ.jpg,145376
225317176X,"Net Force, tome 2 : Vandales virtuels",Tom Clancy,2001,Livre de poche,http://images.amazon.com/images/P/225317176X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/225317176X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/225317176X.01.LZZZZZZZ.jpg,145554
0910293066,Ed Parker's Infinite Insights into Kenpo: Mental &amp; Physical Constituents,Ed Parker,1987,Intl Kenpo Karate Assn,http://images.amazon.com/images/P/0910293066.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0910293066.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0910293066.01.LZZZZZZZ.jpg,145581
0375431837,Answered Prayers (Random House Large Print),Danielle Steel,2002,Random House Large Print Publishing,http://images.amazon.com/images/P/0375431837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375431837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375431837.01.LZZZZZZZ.jpg,145635
0061044350,The Harry Chronicles,Allan Pedrazas,1997,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0061044350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061044350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061044350.01.LZZZZZZZ.jpg,145791
0683079212,Stedman's pocket medical dictionary,Thomas Lathrop Stedman,1987,Williams &amp; Wilkins,http://images.amazon.com/images/P/0683079212.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0683079212.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0683079212.01.LZZZZZZZ.jpg,145917
0316107506,Make the Team: Soccer : A Heads-Up Guide to Super Soccer,Richard J. Brenner,1990,Little Brown &amp; Co (Jp),http://images.amazon.com/images/P/0316107506.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316107506.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316107506.01.LZZZZZZZ.jpg,145978
1885223633,Girls Know Best: Advice for Girls from Girls on Just About Everything,Michelle Roehm,1997,Beyond Words Publishing,http://images.amazon.com/images/P/1885223633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1885223633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1885223633.01.LZZZZZZZ.jpg,146148
0316322253,Balancing Act : The Authorized Biography of Angela Lansbury,Martin Gottfried,1999,"Little, Brown",http://images.amazon.com/images/P/0316322253.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316322253.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316322253.01.LZZZZZZZ.jpg,146347
0380834022,The Debutantes,June Flaum Singer,1983,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380834022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380834022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380834022.01.LZZZZZZZ.jpg,146419
0373088353,Mistletoe And Miracles (Silhouette Romance No 835),Linda Varner,1991,Silhouette,http://images.amazon.com/images/P/0373088353.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373088353.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373088353.01.LZZZZZZZ.jpg,146533
8423918262,Bodas de sangre,Federico Garcia Lorca,1996,Continental Book Company,http://images.amazon.com/images/P/8423918262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423918262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423918262.01.LZZZZZZZ.jpg,146598
0001952803,God bless love: A collection of children's sayings,Nanette Newman,1972,Collins,http://images.amazon.com/images/P/0001952803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0001952803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0001952803.01.LZZZZZZZ.jpg,146692
0140128638,Granta 29 : New World (1st of 4 by Jonathan Raban),Bill Buford,1989,Penguin USA,http://images.amazon.com/images/P/0140128638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140128638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140128638.01.LZZZZZZZ.jpg,146892
091725306X,Increasing your wealth in good times and bad,Eugene M Lerner,1985,Probus Pub. Co,http://images.amazon.com/images/P/091725306X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/091725306X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/091725306X.01.LZZZZZZZ.jpg,147214
2742741194,"Le Moine, l'ottoman et la Femme du grand argentier",VÃ?Â©nus Khoury-Ghata,2003,Actes Sud,http://images.amazon.com/images/P/2742741194.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2742741194.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2742741194.01.LZZZZZZZ.jpg,147429
0201675161,Inside Internet Security: What Hackers Don't Want You To Know,Jeff Crume,2000,Addison-Wesley Pub Co,http://images.amazon.com/images/P/0201675161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0201675161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0201675161.01.LZZZZZZZ.jpg,147485
0735714118,The Adobe Photoshop CS Book for Digital Photographers (Voices That Matter),Scott Kelby,2003,Pearson Education,http://images.amazon.com/images/P/0735714118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0735714118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0735714118.01.LZZZZZZZ.jpg,147510
0915811162,What Is Your Psi-Q?: Opening Up to Your Psychic Self,Petey Stevens,1989,H.J. Kramer,http://images.amazon.com/images/P/0915811162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915811162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915811162.01.LZZZZZZZ.jpg,147616
0740738178,"Got War? : A Doonesbury Book (Trudeau, G. B., Doonesbury Book.)",G. B. Trudeau,2003,Andrews McMeel Publishing,http://images.amazon.com/images/P/0740738178.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0740738178.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0740738178.01.LZZZZZZZ.jpg,148075
0451409108,Mobbed Up: A Donnie Brasco Novel,Joseph D. Pistone,2000,Onyx Books,http://images.amazon.com/images/P/0451409108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451409108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451409108.01.LZZZZZZZ.jpg,148115
1567188176,After Life: Survival of the Soul,Colin Wilson,2000,Llewellyn Publications,http://images.amazon.com/images/P/1567188176.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567188176.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567188176.01.LZZZZZZZ.jpg,148710
0671618342,LEARNING TO SWIM,Graham Swift,1986,Pocket,http://images.amazon.com/images/P/0671618342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671618342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671618342.01.LZZZZZZZ.jpg,148768
1550139339,Telling,Carol Matas,1998,Key Porter Books,http://images.amazon.com/images/P/1550139339.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1550139339.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1550139339.01.LZZZZZZZ.jpg,148823
1583220445,Weapons in Space (Open Media Pamphlet Series),Karl Grossman,2000,Seven Stories Press,http://images.amazon.com/images/P/1583220445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1583220445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1583220445.01.LZZZZZZZ.jpg,148923
0553250442,Sweet Valley High #02: Secrets (Sweet Valley High (Numbered Paperback)),Francine Pascal,1984,Bantam Books,http://images.amazon.com/images/P/0553250442.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250442.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250442.01.LZZZZZZZ.jpg,148982
0373258909,"Morgan (The Buckhorn Brothers) (Temptation, 790)",Lee Foster,2000,Harlequin,http://images.amazon.com/images/P/0373258909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373258909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373258909.01.LZZZZZZZ.jpg,149308
1566933072,Empire Strikes Back the Screenplay,Leigh Brackett,0,O S P Publishing Inc,http://images.amazon.com/images/P/1566933072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566933072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566933072.01.LZZZZZZZ.jpg,149697
0028632672,The Unofficial Guide to Bed &amp; Breakfasts in California,Mary Anne  Moore,2000,John Wiley &amp; Sons,http://images.amazon.com/images/P/0028632672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0028632672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0028632672.01.LZZZZZZZ.jpg,149774
0741407612,Recipe For Rage,Marilyn Janson,2002,Infinity Publishing.com,http://images.amazon.com/images/P/0741407612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0741407612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0741407612.01.LZZZZZZZ.jpg,150005
0312146701,A Letter of Mary: A Mary Russell Novel,Laurie R. King,1997,St. Martin's Press,http://images.amazon.com/images/P/0312146701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312146701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312146701.01.LZZZZZZZ.jpg,150069
0887545858,Angelique (Playwrights Canada Press),Lorena Gale,2000,Theatre Communications Group,http://images.amazon.com/images/P/0887545858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887545858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887545858.01.LZZZZZZZ.jpg,150547
3423203226,Wir sind sieben. Roman.,Una Troy,1999,Dtv,http://images.amazon.com/images/P/3423203226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423203226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423203226.01.LZZZZZZZ.jpg,150584
1567186076,"Love Boats: Above and Below Decks With Jeraldine Saunders : The Real Life Story of the Creator of \the Love Boat\""""",Jeraldine Saunders,1998,Llewellyn Publications,http://images.amazon.com/images/P/1567186076.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567186076.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567186076.01.LZZZZZZZ.jpg,150616
0590054473,Insects (National Audubon Society First Field Guides),Christina Wilsdon,1998,Scholastic,http://images.amazon.com/images/P/0590054473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590054473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590054473.01.LZZZZZZZ.jpg,151259
8846200470,Superpocket: Un Italiano in America,S Severgnini,0,RL Libri,http://images.amazon.com/images/P/8846200470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8846200470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8846200470.01.LZZZZZZZ.jpg,151306
0525469184,Parasite Pig,William Sleator,2002,Dutton Books,http://images.amazon.com/images/P/0525469184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525469184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525469184.01.LZZZZZZZ.jpg,151396
0679807144,Slime Time (Stepping Stone Books),Jim O'Connor,1990,Random House Children's Books,http://images.amazon.com/images/P/0679807144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679807144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679807144.01.LZZZZZZZ.jpg,151930
0886878780,The World Almanac for Kids 2003 (World Almanac for Kids),World Almanac,2002,World Almanac,http://images.amazon.com/images/P/0886878780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886878780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886878780.01.LZZZZZZZ.jpg,152193
0679641041,Blood Meridian : Or the Evening Redness in the West (Modern Library),CORMAC MCCARTHY,2001,Modern Library,http://images.amazon.com/images/P/0679641041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679641041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679641041.01.LZZZZZZZ.jpg,152199
0517473259,A Tolkien Bestiary,David Day,1990,Crescent Books,http://images.amazon.com/images/P/0517473259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517473259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517473259.01.LZZZZZZZ.jpg,152324
0689306024,"Alexander, Who Used To Be Rich Last Sunday (Alexander Who Use Rich Last Sunday)",Judith Viorst,1978,Atheneum,http://images.amazon.com/images/P/0689306024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689306024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689306024.01.LZZZZZZZ.jpg,152455
0785282661,Sedona Storm,Barbara Scott,1994,Thomas Nelson Inc,http://images.amazon.com/images/P/0785282661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785282661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785282661.01.LZZZZZZZ.jpg,152475
2253143626,Les maÃ?Â®tres de la vie: Roman,Sulitzer,1998,LGF,http://images.amazon.com/images/P/2253143626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253143626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253143626.01.LZZZZZZZ.jpg,152509
0812967232,Norman Rockwell : A Life,LAURA CLARIDGE,2003,Modern Library,http://images.amazon.com/images/P/0812967232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812967232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812967232.01.LZZZZZZZ.jpg,152681
0375758143,Selected Poetry of Byron (Modern Library Classics),"George G., Lord Byron",2001,Modern Library,http://images.amazon.com/images/P/0375758143.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375758143.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375758143.01.LZZZZZZZ.jpg,152739
0451408438,Silver Wing (Topaz Historical Romance),Cassie Edwards,1999,Topaz,http://images.amazon.com/images/P/0451408438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451408438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451408438.01.LZZZZZZZ.jpg,152971
0380812851,A Curse of Silence,Lauren Haney,2000,Avon,http://images.amazon.com/images/P/0380812851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380812851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380812851.01.LZZZZZZZ.jpg,153123
0893751979,L. Frank Baum's over the Rainbow (Wizard of Oz.),Corinne J. Naden,1980,Troll Communications Llc,http://images.amazon.com/images/P/0893751979.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0893751979.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0893751979.01.LZZZZZZZ.jpg,153244
0859677230,Classical Wizard: Magnus Mirabilis in Oz,L. Frank Baum,1986,Ashgate Pub Co,http://images.amazon.com/images/P/0859677230.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0859677230.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0859677230.01.LZZZZZZZ.jpg,153273
3404201892,Die Belgariad- Saga I. Kind der Prophezeiung. ( Fantasy).,David Eddings,1992,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404201892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404201892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404201892.01.LZZZZZZZ.jpg,153874
0832903922,McDougall Plan,John A. McDougall,1985,New Win Publishing,http://images.amazon.com/images/P/0832903922.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0832903922.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0832903922.01.LZZZZZZZ.jpg,154011
0373709234,"Her Sister's Secret (Harlequin Superromance, No. 923)",Linda Style,2000,Harlequin,http://images.amazon.com/images/P/0373709234.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373709234.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373709234.01.LZZZZZZZ.jpg,154105
0373194757,"Jessie'S Expecting (The Chandlers Request) (Silhouette Romance, 1475)",Kasey Michaels,2000,Silhouette,http://images.amazon.com/images/P/0373194757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373194757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373194757.01.LZZZZZZZ.jpg,154154
0374182639,The Ladies' Oracle,Cornelius Agrippa,1983,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0374182639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374182639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374182639.01.LZZZZZZZ.jpg,154271
0521376645,The New Cambridge English Course 4 Practice book with key,Michael Swan,1993,Cambridge University Press,http://images.amazon.com/images/P/0521376645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521376645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521376645.01.LZZZZZZZ.jpg,154293
0877280673,Taoist Yoga: Alchemy &amp; Immortality,C. Luk,1999,Weiser Books,http://images.amazon.com/images/P/0877280673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877280673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877280673.01.LZZZZZZZ.jpg,154400
0452259878,Made in Japan: Akio Morita and Sony,Akio Morita,1987,Penguin USA,http://images.amazon.com/images/P/0452259878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452259878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452259878.01.LZZZZZZZ.jpg,154411
0373123035,His Virgin Mistress  (The Greek Tycoons),Anne Mather,2003,Harlequin,http://images.amazon.com/images/P/0373123035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373123035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373123035.01.LZZZZZZZ.jpg,154819
0671570676,Harvest,Tess Gerritsen,1996,Simon &amp; Schuster Audio,http://images.amazon.com/images/P/0671570676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671570676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671570676.01.LZZZZZZZ.jpg,154856
0786926589,Epic Level Handbook (Dungeons &amp; Dragons Supplement),Andy Collins,2002,Wizards of the Coast,http://images.amazon.com/images/P/0786926589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786926589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786926589.01.LZZZZZZZ.jpg,154915
0791032094,History: 325 Questions Drawn from the Expertise of Harvard's Du Bois Institute (African American Answer Book),R.S. Rennert,1994,Chelsea House Pub,http://images.amazon.com/images/P/0791032094.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0791032094.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0791032094.01.LZZZZZZZ.jpg,154954
0880388188,The Complete Priest's Handbook: Player's Handbook Reference Supplement (Advanced Dungeons and Dragons/Phbr3),Aaron Allston,1990,TSR,http://images.amazon.com/images/P/0880388188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880388188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880388188.01.LZZZZZZZ.jpg,154955
